Id,Sales
1,8193.82403887
2,7672.36854271
3,8927.80214052
4,8315.78291585
5,8927.80214052
6,8315.78291585
7,8284.38776738
8,8284.38776738
9,7489.43022723
10,7672.36854271
11,8101.4494519
12,8927.80214052
13,8284.38776738
14,7489.43022723
15,8162.42889039
16,7672.36854271
17,8132.84460037
18,8284.38776738
19,8193.82403887
20,7672.36854271
21,8744.86382504
22,7672.36854271
23,8744.86382504
24,7672.36854271
25,8927.80214052
26,8101.4494519
27,8284.38776738
28,8132.84460037
29,7672.36854271
30,7672.36854271
31,8101.4494519
32,8284.38776738
33,7489.43022723
34,8132.84460037
35,7550.40966573
36,8284.38776738
37,8315.78291585
38,8744.86382504
39,8132.84460037
40,8284.38776738
41,8101.4494519
42,8927.80214052
43,8101.4494519
44,8284.38776738
45,8284.38776738
46,8315.78291585
47,8162.42889039
48,8101.4494519
49,7489.43022723
50,8927.80214052
51,8284.38776738
52,8162.42889039
53,8805.84326354
54,7672.36854271
55,7672.36854271
56,8927.80214052
57,8315.78291585
58,8744.86382504
59,8744.86382504
60,8101.4494519
61,8315.78291585
62,8132.84460037
63,7672.36854271
64,7672.36854271
65,8315.78291585
66,8927.80214052
67,7672.36854271
68,7672.36854271
69,8315.78291585
70,7550.40966573
71,7550.40966573
72,7672.36854271
73,8744.86382504
74,8101.4494519
75,8162.42889039
76,8132.84460037
77,8101.4494519
78,7672.36854271
79,8284.38776738
80,8315.78291585
81,8744.86382504
82,8927.80214052
83,8927.80214052
84,8101.4494519
85,8315.78291585
86,8744.86382504
87,8101.4494519
88,8315.78291585
89,8744.86382504
90,8927.80214052
91,7489.43022723
92,8927.80214052
93,8315.78291585
94,7489.43022723
95,7489.43022723
96,8101.4494519
97,7672.36854271
98,7550.40966573
99,8193.82403887
100,8101.4494519
101,7489.43022723
102,8284.38776738
103,7672.36854271
104,7672.36854271
105,8284.38776738
106,8162.42889039
107,8315.78291585
108,8132.84460037
109,8927.80214052
110,7672.36854271
111,8101.4494519
112,8744.86382504
113,7489.43022723
114,8805.84326354
115,8315.78291585
116,7672.36854271
117,8744.86382504
118,7489.43022723
119,8927.80214052
120,8101.4494519
121,8132.84460037
122,8744.86382504
123,8927.80214052
124,8101.4494519
125,7672.36854271
126,7672.36854271
127,8284.38776738
128,8315.78291585
129,7489.43022723
130,7672.36854271
131,8315.78291585
132,7672.36854271
133,7672.36854271
134,8193.82403887
135,8315.78291585
136,8927.80214052
137,8132.84460037
138,7672.36854271
139,8101.4494519
140,8315.78291585
141,8744.86382504
142,7672.36854271
143,8927.80214052
144,7489.43022723
145,8132.84460037
146,7672.36854271
147,7672.36854271
148,8101.4494519
149,8315.78291585
150,8101.4494519
151,8927.80214052
152,8193.82403887
153,8101.4494519
154,8315.78291585
155,7489.43022723
156,8744.86382504
157,7672.36854271
158,8284.38776738
159,8315.78291585
160,8284.38776738
161,7489.43022723
162,8927.80214052
163,8101.4494519
164,7489.43022723
165,7489.43022723
166,7550.40966573
167,8193.82403887
168,8284.38776738
169,8315.78291585
170,8315.78291585
171,8744.86382504
172,8101.4494519
173,8315.78291585
174,8315.78291585
175,8101.4494519
176,8101.4494519
177,8744.86382504
178,8101.4494519
179,8315.78291585
180,8132.84460037
181,7672.36854271
182,7672.36854271
183,8744.86382504
184,8744.86382504
185,7489.43022723
186,7672.36854271
187,7489.43022723
188,8927.80214052
189,8193.82403887
190,8101.4494519
191,8284.38776738
192,8744.86382504
193,7489.43022723
194,8927.80214052
195,8101.4494519
196,8284.38776738
197,7489.43022723
198,8162.42889039
199,8284.38776738
200,7672.36854271
201,8560.8130897
202,8254.80347736
203,8284.38776738
204,7672.36854271
205,8193.82403887
206,8315.78291585
207,8927.80214052
208,7672.36854271
209,8927.80214052
210,7917.39871655
211,7489.43022723
212,8101.4494519
213,8927.80214052
214,8101.4494519
215,8101.4494519
216,8744.86382504
217,7672.36854271
218,7489.43022723
219,8315.78291585
220,7550.40966573
221,7489.43022723
222,8132.84460037
223,8315.78291585
224,8315.78291585
225,7672.36854271
226,7672.36854271
227,8315.78291585
228,8132.84460037
229,8744.86382504
230,8284.38776738
231,8927.80214052
232,8101.4494519
233,7672.36854271
234,8315.78291585
235,8162.42889039
236,7672.36854271
237,7672.36854271
238,7489.43022723
239,8284.38776738
240,8927.80214052
241,8132.84460037
242,7672.36854271
243,8927.80214052
244,8132.84460037
245,7489.43022723
246,8284.38776738
247,8927.80214052
248,8101.4494519
249,8284.38776738
250,7489.43022723
251,8315.78291585
252,7672.36854271
253,8284.38776738
254,8284.38776738
255,8927.80214052
256,8101.4494519
257,7611.38910422
258,8315.78291585
259,8101.4494519
260,8284.38776738
261,8284.38776738
262,8927.80214052
263,8315.78291585
264,8101.4494519
265,7489.43022723
266,8284.38776738
267,7672.36854271
268,8927.80214052
269,8101.4494519
270,7672.36854271
271,7489.43022723
272,7672.36854271
273,8101.4494519
274,7917.39871655
275,8744.86382504
276,8927.80214052
277,8101.4494519
278,8315.78291585
279,8744.86382504
280,8805.84326354
281,8284.38776738
282,7550.40966573
283,8744.86382504
284,8101.4494519
285,8744.86382504
286,7489.43022723
287,8101.4494519
288,8101.4494519
289,8101.4494519
290,8284.38776738
291,8927.80214052
292,8132.84460037
293,7672.36854271
294,8927.80214052
295,8132.84460037
296,8101.4494519
297,7550.40966573
298,8315.78291585
299,8927.80214052
300,7672.36854271
301,8315.78291585
302,8744.86382504
303,8132.84460037
304,8315.78291585
305,8284.38776738
306,8162.42889039
307,7672.36854271
308,8315.78291585
309,8284.38776738
310,7672.36854271
311,8101.4494519
312,7672.36854271
313,7550.40966573
314,8101.4494519
315,7550.40966573
316,8744.86382504
317,8101.4494519
318,8927.80214052
319,8101.4494519
320,8744.86382504
321,8927.80214052
322,8284.38776738
323,7672.36854271
324,8101.4494519
325,8162.42889039
326,8927.80214052
327,8101.4494519
328,8744.86382504
329,8315.78291585
330,8284.38776738
331,7489.43022723
332,8101.4494519
333,8744.86382504
334,8744.86382504
335,8315.78291585
336,8927.80214052
337,7672.36854271
338,8315.78291585
339,7489.43022723
340,8132.84460037
341,7550.40966573
342,8315.78291585
343,7672.36854271
344,8927.80214052
345,8927.80214052
346,8284.38776738
347,7550.40966573
348,7672.36854271
349,8284.38776738
350,8927.80214052
351,8744.86382504
352,8927.80214052
353,8101.4494519
354,8193.82403887
355,7672.36854271
356,8101.4494519
357,8315.78291585
358,8744.86382504
359,8927.80214052
360,8927.80214052
361,8805.84326354
362,8927.80214052
363,7489.43022723
364,8805.84326354
365,8315.78291585
366,8315.78291585
367,7489.43022723
368,8162.42889039
369,8927.80214052
370,8101.4494519
371,7672.36854271
372,8101.4494519
373,8927.80214052
374,7672.36854271
375,8101.4494519
376,7672.36854271
377,8101.4494519
378,7489.43022723
379,8927.80214052
380,7672.36854271
381,8162.42889039
382,8101.4494519
383,8927.80214052
384,7672.36854271
385,8805.84326354
386,7672.36854271
387,7672.36854271
388,8284.38776738
389,8284.38776738
390,7672.36854271
391,8927.80214052
392,8315.78291585
393,7917.39871655
394,8162.42889039
395,8101.4494519
396,8284.38776738
397,8927.80214052
398,8101.4494519
399,8162.42889039
400,8284.38776738
401,7489.43022723
402,8101.4494519
403,8927.80214052
404,8744.86382504
405,8284.38776738
406,8744.86382504
407,8927.80214052
408,8927.80214052
409,8927.80214052
410,8927.80214052
411,7489.43022723
412,8315.78291585
413,8284.38776738
414,7672.36854271
415,8315.78291585
416,7672.36854271
417,8101.4494519
418,8927.80214052
419,7672.36854271
420,8193.82403887
421,8284.38776738
422,8101.4494519
423,8744.86382504
424,8927.80214052
425,8744.86382504
426,8927.80214052
427,7672.36854271
428,7550.40966573
429,8805.84326354
430,7489.43022723
431,8315.78291585
432,8315.78291585
433,8132.84460037
434,8866.82270203
435,7672.36854271
436,8101.4494519
437,8927.80214052
438,7672.36854271
439,7550.40966573
440,8101.4494519
441,8315.78291585
442,7489.43022723
443,8101.4494519
444,7672.36854271
445,8132.84460037
446,7672.36854271
447,8284.38776738
448,8132.84460037
449,8193.82403887
450,8927.80214052
451,8315.78291585
452,8315.78291585
453,7489.43022723
454,8744.86382504
455,8927.80214052
456,8101.4494519
457,8744.86382504
458,8284.38776738
459,8101.4494519
460,8284.38776738
461,8315.78291585
462,8927.80214052
463,7672.36854271
464,7550.40966573
465,8101.4494519
466,7489.43022723
467,7672.36854271
468,7672.36854271
469,8132.84460037
470,7489.43022723
471,8315.78291585
472,7672.36854271
473,8101.4494519
474,8132.84460037
475,8284.38776738
476,8744.86382504
477,7672.36854271
478,8101.4494519
479,8315.78291585
480,8927.80214052
481,7672.36854271
482,8927.80214052
483,7672.36854271
484,3178.72600117
485,3300.68487816
486,1862.31296487
487,2474.33218954
488,2688.66565349
489,1862.31296487
490,1923.29240336
491,8101.4494519
492,8132.84460037
493,8315.78291585
494,8744.86382504
495,8284.38776738
496,8162.42889039
497,7672.36854271
498,7550.40966573
499,7672.36854271
500,8315.78291585
501,8927.80214052
502,7672.36854271
503,8315.78291585
504,8101.4494519
505,8101.4494519
506,7489.43022723
507,8162.42889039
508,8101.4494519
509,8132.84460037
510,7672.36854271
511,8744.86382504
512,8132.84460037
513,8927.80214052
514,7672.36854271
515,8162.42889039
516,8744.86382504
517,7489.43022723
518,7672.36854271
519,8284.38776738
520,8101.4494519
521,7672.36854271
522,7672.36854271
523,8560.8130897
524,7489.43022723
525,7550.40966573
526,7550.40966573
527,8284.38776738
528,8101.4494519
529,7672.36854271
530,8744.86382504
531,8132.84460037
532,8315.78291585
533,8101.4494519
534,8315.78291585
535,7489.43022723
536,8284.38776738
537,7672.36854271
538,8927.80214052
539,7489.43022723
540,7672.36854271
541,8284.38776738
542,7489.43022723
543,7672.36854271
544,2688.66565349
545,7672.36854271
546,7489.43022723
547,8927.80214052
548,7489.43022723
549,7489.43022723
550,7672.36854271
551,8284.38776738
552,8101.4494519
553,7489.43022723
554,8101.4494519
555,8315.78291585
556,8162.42889039
557,8284.38776738
558,8284.38776738
559,8315.78291585
560,8101.4494519
561,8744.86382504
562,8744.86382504
563,8315.78291585
564,7489.43022723
565,8805.84326354
566,7672.36854271
567,8927.80214052
568,8560.8130897
569,7672.36854271
570,8162.42889039
571,7672.36854271
572,8744.86382504
573,8101.4494519
574,8132.84460037
575,8744.86382504
576,8744.86382504
577,7672.36854271
578,8101.4494519
579,7489.43022723
580,7672.36854271
581,7489.43022723
582,8315.78291585
583,7672.36854271
584,8101.4494519
585,8284.38776738
586,8927.80214052
587,8927.80214052
588,7672.36854271
589,8101.4494519
590,8744.86382504
591,8284.38776738
592,8284.38776738
593,8744.86382504
594,8927.80214052
595,8927.80214052
596,7917.39871655
597,8927.80214052
598,8315.78291585
599,8744.86382504
600,8315.78291585
601,8927.80214052
602,8101.4494519
603,7550.40966573
604,8101.4494519
605,7672.36854271
606,8162.42889039
607,7672.36854271
608,8101.4494519
609,8927.80214052
610,8744.86382504
611,8315.78291585
612,7489.43022723
613,8132.84460037
614,7489.43022723
615,8927.80214052
616,7672.36854271
617,8927.80214052
618,8132.84460037
619,8132.84460037
620,8284.38776738
621,7489.43022723
622,8162.42889039
623,7489.43022723
624,7489.43022723
625,8315.78291585
626,8315.78291585
627,8744.86382504
628,8315.78291585
629,8315.78291585
630,7672.36854271
631,8805.84326354
632,7489.43022723
633,8927.80214052
634,8284.38776738
635,8284.38776738
636,8927.80214052
637,8315.78291585
638,7672.36854271
639,8927.80214052
640,8193.82403887
641,8315.78291585
642,7489.43022723
643,8101.4494519
644,7672.36854271
645,8927.80214052
646,8315.78291585
647,8744.86382504
648,7672.36854271
649,7489.43022723
650,8284.38776738
651,8162.42889039
652,8284.38776738
653,8805.84326354
654,7489.43022723
655,8101.4494519
656,7550.40966573
657,8315.78291585
658,7672.36854271
659,8315.78291585
660,7550.40966573
661,7672.36854271
662,8193.82403887
663,8805.84326354
664,8162.42889039
665,8284.38776738
666,8927.80214052
667,7672.36854271
668,8744.86382504
669,7489.43022723
670,8744.86382504
671,8101.4494519
672,8744.86382504
673,8284.38776738
674,8315.78291585
675,7489.43022723
676,8927.80214052
677,1862.31296487
678,8927.80214052
679,7672.36854271
680,8315.78291585
681,8315.78291585
682,8744.86382504
683,8315.78291585
684,8927.80214052
685,7489.43022723
686,7489.43022723
687,7672.36854271
688,8284.38776738
689,7672.36854271
690,8315.78291585
691,8927.80214052
692,8927.80214052
693,8162.42889039
694,7672.36854271
695,8927.80214052
696,7672.36854271
697,8744.86382504
698,8101.4494519
699,8315.78291585
700,8315.78291585
701,8927.80214052
702,7672.36854271
703,8284.38776738
704,8927.80214052
705,8805.84326354
706,8315.78291585
707,8162.42889039
708,8101.4494519
709,8315.78291585
710,8315.78291585
711,7672.36854271
712,7672.36854271
713,8132.84460037
714,7672.36854271
715,7550.40966573
716,8101.4494519
717,8315.78291585
718,8101.4494519
719,8927.80214052
720,8315.78291585
721,8284.38776738
722,7672.36854271
723,8284.38776738
724,8927.80214052
725,8315.78291585
726,7489.43022723
727,8315.78291585
728,8132.84460037
729,7672.36854271
730,8101.4494519
731,8744.86382504
732,8193.82403887
733,8927.80214052
734,7672.36854271
735,7672.36854271
736,8560.8130897
737,8315.78291585
738,8101.4494519
739,8744.86382504
740,7672.36854271
741,8101.4494519
742,7672.36854271
743,7489.43022723
744,8744.86382504
745,8193.82403887
746,7672.36854271
747,8927.80214052
748,8315.78291585
749,8284.38776738
750,8284.38776738
751,7672.36854271
752,8101.4494519
753,7672.36854271
754,8284.38776738
755,8315.78291585
756,7672.36854271
757,8315.78291585
758,7672.36854271
759,7550.40966573
760,8162.42889039
761,7672.36854271
762,8315.78291585
763,7672.36854271
764,8315.78291585
765,8315.78291585
766,7672.36854271
767,8101.4494519
768,7672.36854271
769,8284.38776738
770,7672.36854271
771,8101.4494519
772,8315.78291585
773,8805.84326354
774,8927.80214052
775,7672.36854271
776,8101.4494519
777,8284.38776738
778,8101.4494519
779,7672.36854271
780,8284.38776738
781,8101.4494519
782,8162.42889039
783,8101.4494519
784,8315.78291585
785,8927.80214052
786,8805.84326354
787,8315.78291585
788,7550.40966573
789,8284.38776738
790,7672.36854271
791,8132.84460037
792,8101.4494519
793,8927.80214052
794,8132.84460037
795,8284.38776738
796,7672.36854271
797,7550.40966573
798,7672.36854271
799,7550.40966573
800,8927.80214052
801,7672.36854271
802,8101.4494519
803,7672.36854271
804,8101.4494519
805,7550.40966573
806,8284.38776738
807,8315.78291585
808,8284.38776738
809,8101.4494519
810,8744.86382504
811,8284.38776738
812,8193.82403887
813,8284.38776738
814,8744.86382504
815,7489.43022723
816,8927.80214052
817,8927.80214052
818,7672.36854271
819,8315.78291585
820,8744.86382504
821,8101.4494519
822,8805.84326354
823,7672.36854271
824,8284.38776738
825,8284.38776738
826,8284.38776738
827,7672.36854271
828,8101.4494519
829,7672.36854271
830,7672.36854271
831,8101.4494519
832,7672.36854271
833,7672.36854271
834,8744.86382504
835,7672.36854271
836,8132.84460037
837,8927.80214052
838,7672.36854271
839,7489.43022723
840,8284.38776738
841,2933.69582733
842,8284.38776738
843,7672.36854271
844,8744.86382504
845,7672.36854271
846,8101.4494519
847,7489.43022723
848,8162.42889039
849,8284.38776738
850,7672.36854271
851,7550.40966573
852,7672.36854271
853,8805.84326354
854,8927.80214052
855,8927.80214052
856,8101.4494519
857,8325.33719617
858,7803.88170001
859,9059.31529782
860,8447.29607315
861,9059.31529782
862,8447.29607315
863,8415.90092468
864,8415.90092468
865,7620.94338453
866,7803.88170001
867,8232.9626092
868,9059.31529782
869,8415.90092468
870,7620.94338453
871,8293.94204769
872,7803.88170001
873,8264.35775767
874,8415.90092468
875,8325.33719617
876,7803.88170001
877,8876.37698234
878,7803.88170001
879,8876.37698234
880,7803.88170001
881,9059.31529782
882,8232.9626092
883,8415.90092468
884,8264.35775767
885,7803.88170001
886,7803.88170001
887,8232.9626092
888,8415.90092468
889,7620.94338453
890,8264.35775767
891,7681.92282302
892,8415.90092468
893,8447.29607315
894,8876.37698234
895,8264.35775767
896,8415.90092468
897,8232.9626092
898,9059.31529782
899,8232.9626092
900,8415.90092468
901,8415.90092468
902,8447.29607315
903,8293.94204769
904,8232.9626092
905,7620.94338453
906,9059.31529782
907,8415.90092468
908,8293.94204769
909,8937.35642083
910,7803.88170001
911,7803.88170001
912,9059.31529782
913,8447.29607315
914,8876.37698234
915,8876.37698234
916,8232.9626092
917,8447.29607315
918,8264.35775767
919,7803.88170001
920,7803.88170001
921,8447.29607315
922,9059.31529782
923,7803.88170001
924,7803.88170001
925,8447.29607315
926,7681.92282302
927,7681.92282302
928,7803.88170001
929,8876.37698234
930,8232.9626092
931,8293.94204769
932,8264.35775767
933,8232.9626092
934,7803.88170001
935,8415.90092468
936,8447.29607315
937,8876.37698234
938,9059.31529782
939,9059.31529782
940,8232.9626092
941,8447.29607315
942,8876.37698234
943,8232.9626092
944,8447.29607315
945,8876.37698234
946,9059.31529782
947,7620.94338453
948,9059.31529782
949,8447.29607315
950,7620.94338453
951,7620.94338453
952,8232.9626092
953,7803.88170001
954,7681.92282302
955,8325.33719617
956,8232.9626092
957,7620.94338453
958,8415.90092468
959,7803.88170001
960,7803.88170001
961,8415.90092468
962,8293.94204769
963,8447.29607315
964,8264.35775767
965,9059.31529782
966,7803.88170001
967,8232.9626092
968,8876.37698234
969,7620.94338453
970,8937.35642083
971,8447.29607315
972,7803.88170001
973,8876.37698234
974,7620.94338453
975,9059.31529782
976,8232.9626092
977,8264.35775767
978,8876.37698234
979,9059.31529782
980,8232.9626092
981,7803.88170001
982,7803.88170001
983,8415.90092468
984,8447.29607315
985,7620.94338453
986,7803.88170001
987,8447.29607315
988,7803.88170001
989,7803.88170001
990,8325.33719617
991,8447.29607315
992,9059.31529782
993,8264.35775767
994,7803.88170001
995,8232.9626092
996,8447.29607315
997,8876.37698234
998,7803.88170001
999,9059.31529782
1000,7620.94338453
1001,8264.35775767
1002,7803.88170001
1003,7803.88170001
1004,8232.9626092
1005,8447.29607315
1006,8232.9626092
1007,9059.31529782
1008,8325.33719617
1009,8232.9626092
1010,8447.29607315
1011,7620.94338453
1012,8876.37698234
1013,7803.88170001
1014,8415.90092468
1015,8447.29607315
1016,8415.90092468
1017,7620.94338453
1018,9059.31529782
1019,8232.9626092
1020,7620.94338453
1021,7620.94338453
1022,7681.92282302
1023,8325.33719617
1024,8415.90092468
1025,8447.29607315
1026,8447.29607315
1027,8876.37698234
1028,8232.9626092
1029,8447.29607315
1030,8447.29607315
1031,8232.9626092
1032,8232.9626092
1033,8876.37698234
1034,8232.9626092
1035,8447.29607315
1036,8264.35775767
1037,7803.88170001
1038,7803.88170001
1039,8876.37698234
1040,8876.37698234
1041,7620.94338453
1042,7803.88170001
1043,7620.94338453
1044,9059.31529782
1045,8325.33719617
1046,8232.9626092
1047,8415.90092468
1048,8876.37698234
1049,7620.94338453
1050,9059.31529782
1051,8232.9626092
1052,8415.90092468
1053,7620.94338453
1054,8293.94204769
1055,8415.90092468
1056,7803.88170001
1057,8692.32624699
1058,8386.31663466
1059,8415.90092468
1060,7803.88170001
1061,8325.33719617
1062,8447.29607315
1063,9059.31529782
1064,7803.88170001
1065,9059.31529782
1066,8048.91187385
1067,7620.94338453
1068,8232.9626092
1069,9059.31529782
1070,8232.9626092
1071,8232.9626092
1072,8876.37698234
1073,7803.88170001
1074,7620.94338453
1075,8447.29607315
1076,7681.92282302
1077,7620.94338453
1078,8264.35775767
1079,8447.29607315
1080,8447.29607315
1081,7803.88170001
1082,7803.88170001
1083,8447.29607315
1084,8264.35775767
1085,8876.37698234
1086,8415.90092468
1087,9059.31529782
1088,8232.9626092
1089,7803.88170001
1090,8447.29607315
1091,8293.94204769
1092,7803.88170001
1093,7803.88170001
1094,7620.94338453
1095,8415.90092468
1096,9059.31529782
1097,8264.35775767
1098,7803.88170001
1099,9059.31529782
1100,8264.35775767
1101,7620.94338453
1102,8415.90092468
1103,9059.31529782
1104,8232.9626092
1105,8415.90092468
1106,7620.94338453
1107,8447.29607315
1108,7803.88170001
1109,8415.90092468
1110,8415.90092468
1111,9059.31529782
1112,8232.9626092
1113,7742.90226152
1114,8447.29607315
1115,8232.9626092
1116,8415.90092468
1117,8415.90092468
1118,9059.31529782
1119,8447.29607315
1120,8232.9626092
1121,7620.94338453
1122,8415.90092468
1123,7803.88170001
1124,9059.31529782
1125,8232.9626092
1126,7803.88170001
1127,7620.94338453
1128,7803.88170001
1129,8232.9626092
1130,8048.91187385
1131,8876.37698234
1132,9059.31529782
1133,8232.9626092
1134,8447.29607315
1135,8876.37698234
1136,8937.35642083
1137,8415.90092468
1138,7681.92282302
1139,8876.37698234
1140,8232.9626092
1141,8876.37698234
1142,7620.94338453
1143,8232.9626092
1144,8232.9626092
1145,8232.9626092
1146,8415.90092468
1147,9059.31529782
1148,8264.35775767
1149,7803.88170001
1150,9059.31529782
1151,8264.35775767
1152,8232.9626092
1153,7681.92282302
1154,8447.29607315
1155,9059.31529782
1156,7803.88170001
1157,8447.29607315
1158,8876.37698234
1159,8264.35775767
1160,8447.29607315
1161,8415.90092468
1162,8293.94204769
1163,7803.88170001
1164,8447.29607315
1165,8415.90092468
1166,7803.88170001
1167,8232.9626092
1168,7803.88170001
1169,7681.92282302
1170,8232.9626092
1171,7681.92282302
1172,8876.37698234
1173,8232.9626092
1174,9059.31529782
1175,8232.9626092
1176,8876.37698234
1177,9059.31529782
1178,8415.90092468
1179,7803.88170001
1180,8232.9626092
1181,8293.94204769
1182,9059.31529782
1183,8232.9626092
1184,8876.37698234
1185,8447.29607315
1186,8415.90092468
1187,7620.94338453
1188,8232.9626092
1189,8876.37698234
1190,8876.37698234
1191,8447.29607315
1192,9059.31529782
1193,7803.88170001
1194,8447.29607315
1195,7620.94338453
1196,8264.35775767
1197,7681.92282302
1198,8447.29607315
1199,7803.88170001
1200,9059.31529782
1201,9059.31529782
1202,8415.90092468
1203,7681.92282302
1204,7803.88170001
1205,8415.90092468
1206,9059.31529782
1207,8876.37698234
1208,9059.31529782
1209,8232.9626092
1210,8325.33719617
1211,7803.88170001
1212,8232.9626092
1213,8447.29607315
1214,8876.37698234
1215,9059.31529782
1216,9059.31529782
1217,8937.35642083
1218,9059.31529782
1219,7620.94338453
1220,8937.35642083
1221,8447.29607315
1222,8447.29607315
1223,7620.94338453
1224,8293.94204769
1225,9059.31529782
1226,8232.9626092
1227,7803.88170001
1228,8232.9626092
1229,9059.31529782
1230,7803.88170001
1231,8232.9626092
1232,7803.88170001
1233,8232.9626092
1234,7620.94338453
1235,9059.31529782
1236,7803.88170001
1237,8293.94204769
1238,8232.9626092
1239,9059.31529782
1240,7803.88170001
1241,8937.35642083
1242,7803.88170001
1243,7803.88170001
1244,8415.90092468
1245,8415.90092468
1246,7803.88170001
1247,9059.31529782
1248,8447.29607315
1249,8048.91187385
1250,8293.94204769
1251,8232.9626092
1252,8415.90092468
1253,9059.31529782
1254,8232.9626092
1255,8293.94204769
1256,8415.90092468
1257,7620.94338453
1258,8232.9626092
1259,9059.31529782
1260,8876.37698234
1261,8415.90092468
1262,8876.37698234
1263,9059.31529782
1264,9059.31529782
1265,9059.31529782
1266,9059.31529782
1267,7620.94338453
1268,8447.29607315
1269,8415.90092468
1270,7803.88170001
1271,8447.29607315
1272,7803.88170001
1273,8232.9626092
1274,9059.31529782
1275,7803.88170001
